"iso3c","date","country","source_id","value"
"CEB",2005,"Central Europe and the Baltics","SPI.DIM3.4.INDEX",0.43
"CEB",2005,"Central Europe and the Baltics","SPI.DIM4.1.CEN.INDEX",0.64
"CEB",2005,"Central Europe and the Baltics","SPI.DIM4.1.SVY.INDEX",0.69
"CEB",2005,"Central Europe and the Baltics","SPI.DIM4.2.INDEX",0
"CEB",2005,"Central Europe and the Baltics","SPI.DIM4.3.INDEX",NA
"CEB",2005,"Central Europe and the Baltics","SPI.DIM5.1.INDEX",1
"CEB",2005,"Central Europe and the Baltics","SPI.DIM5.2.INDEX",NA
"CEB",2005,"Central Europe and the Baltics","SPI.DIM5.5.INDEX",1
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX",NA
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX.PIL1",39.09
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX.PIL2",NA
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX.PIL3",46.79
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX.PIL4",NA
"CEB",2005,"Central Europe and the Baltics","SPI.INDEX.PIL5",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D1.5.CHLD.MORT",1
"CEB",2006,"Central Europe and the Baltics","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"CEB",2006,"Central Europe and the Baltics","SPI.D1.5.LFP",0
"CEB",2006,"Central Europe and the Baltics","SPI.D1.5.POV",0.91
"CEB",2006,"Central Europe and the Baltics","SPI.D1.5.SAFE.MAN.WATER",0
"CEB",2006,"Central Europe and the Baltics","SPI.D2.1.GDDS",1
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Download.options",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Machine.readable",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Metadata.available",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Non.proprietary",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Openness.subscore",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.2.Terms.of.use",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D2.4.NADA",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D3.1.POV",0.58
"CEB",2006,"Central Europe and the Baltics","SPI.D3.10.NEQL",0.45
"CEB",2006,"Central Europe and the Baltics","SPI.D3.11.CITY",0.2
"CEB",2006,"Central Europe and the Baltics","SPI.D3.12.CNSP",0.05
"CEB",2006,"Central Europe and the Baltics","SPI.D3.13.CLMT",0.36
"CEB",2006,"Central Europe and the Baltics","SPI.D3.15.LAND",0.65
"CEB",2006,"Central Europe and the Baltics","SPI.D3.16.INST",0.45
"CEB",2006,"Central Europe and the Baltics","SPI.D3.17.PTNS",0.27
"CEB",2006,"Central Europe and the Baltics","SPI.D3.2.HNGR",0.52
"CEB",2006,"Central Europe and the Baltics","SPI.D3.3.HLTH",0.78
"CEB",2006,"Central Europe and the Baltics","SPI.D3.4.EDUC",0.36
"CEB",2006,"Central Europe and the Baltics","SPI.D3.5.GEND",0.3
"CEB",2006,"Central Europe and the Baltics","SPI.D3.6.WTRS",0.77
"CEB",2006,"Central Europe and the Baltics","SPI.D3.7.ENRG",0.71
"CEB",2006,"Central Europe and the Baltics","SPI.D3.8.WORK",0.45
"CEB",2006,"Central Europe and the Baltics","SPI.D3.9.INDY",0.57
"CEB",2006,"Central Europe and the Baltics","SPI.D3.NA",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.1.POPU",1
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.2.AGRI",0.91
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.3.BIZZ",0
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.4.HOUS",1
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.5.AGSVY",0.55
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.6.LABR",0.82
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.7.HLTH",0.3
"CEB",2006,"Central Europe and the Baltics","SPI.D4.1.8.BZSVY",0.85
"CEB",2006,"Central Europe and the Baltics","SPI.D4.2.3.CRVS",0
"CEB",2006,"Central Europe and the Baltics","SPI.D4.3.GEO.first.admin.level",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.1.DILG",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.1.SNAU",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.10.GSBP",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.2.NABY",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.3.CNIN",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.4.CPIBY",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.5.HOUS",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.6.EMPL",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.7.CGOV",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.8.FINA",1
"CEB",2006,"Central Europe and the Baltics","SPI.D5.2.9.MONY",NA
"CEB",2006,"Central Europe and the Baltics","SPI.D5.5.DIFI",1
"CEB",2006,"Central Europe and the Baltics","SPI.DIM1.5.INDEX",0.38
"CEB",2006,"Central Europe and the Baltics","SPI.DIM2.1.INDEX",1
"CEB",2006,"Central Europe and the Baltics","SPI.DIM2.2.INDEX",NA
"CEB",2006,"Central Europe and the Baltics","SPI.DIM2.4.INDEX",NA
"CEB",2006,"Central Europe and the Baltics","SPI.DIM3.1.INDEX",0.55
"CEB",2006,"Central Europe and the Baltics","SPI.DIM3.2.INDEX",0.41
"CEB",2006,"Central Europe and the Baltics","SPI.DIM3.3.INDEX",0.51
"CEB",2006,"Central Europe and the Baltics","SPI.DIM3.4.INDEX",0.36
"CEB",2006,"Central Europe and the Baltics","SPI.DIM4.1.CEN.INDEX",0.64
"CEB",2006,"Central Europe and the Baltics","SPI.DIM4.1.SVY.INDEX",0.7
"CEB",2006,"Central Europe and the Baltics","SPI.DIM4.2.INDEX",0
"CEB",2006,"Central Europe and the Baltics","SPI.DIM4.3.INDEX",NA
"CEB",2006,"Central Europe and the Baltics","SPI.DIM5.1.INDEX",1
"CEB",2006,"Central Europe and the Baltics","SPI.DIM5.2.INDEX",NA
"CEB",2006,"Central Europe and the Baltics","SPI.DIM5.5.INDEX",1
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX",NA
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX.PIL1",38.18
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX.PIL2",NA
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX.PIL3",46.76
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX.PIL4",NA
"CEB",2006,"Central Europe and the Baltics","SPI.INDEX.PIL5",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D1.5.CHLD.MORT",1
"CEB",2007,"Central Europe and the Baltics","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"CEB",2007,"Central Europe and the Baltics","SPI.D1.5.LFP",0
"CEB",2007,"Central Europe and the Baltics","SPI.D1.5.POV",0.95
"CEB",2007,"Central Europe and the Baltics","SPI.D1.5.SAFE.MAN.WATER",0
"CEB",2007,"Central Europe and the Baltics","SPI.D2.1.GDDS",1
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Download.options",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Machine.readable",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Metadata.available",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Non.proprietary",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Openness.subscore",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.2.Terms.of.use",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D2.4.NADA",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D3.1.POV",0.58
"CEB",2007,"Central Europe and the Baltics","SPI.D3.10.NEQL",0.45
"CEB",2007,"Central Europe and the Baltics","SPI.D3.11.CITY",0.2
"CEB",2007,"Central Europe and the Baltics","SPI.D3.12.CNSP",0.05
"CEB",2007,"Central Europe and the Baltics","SPI.D3.13.CLMT",0.36
"CEB",2007,"Central Europe and the Baltics","SPI.D3.15.LAND",0.65
"CEB",2007,"Central Europe and the Baltics","SPI.D3.16.INST",0.54
"CEB",2007,"Central Europe and the Baltics","SPI.D3.17.PTNS",0.27
"CEB",2007,"Central Europe and the Baltics","SPI.D3.2.HNGR",0.51
"CEB",2007,"Central Europe and the Baltics","SPI.D3.3.HLTH",0.78
"CEB",2007,"Central Europe and the Baltics","SPI.D3.4.EDUC",0.47
"CEB",2007,"Central Europe and the Baltics","SPI.D3.5.GEND",0.3
"CEB",2007,"Central Europe and the Baltics","SPI.D3.6.WTRS",0.77
"CEB",2007,"Central Europe and the Baltics","SPI.D3.7.ENRG",0.71
"CEB",2007,"Central Europe and the Baltics","SPI.D3.8.WORK",0.45
"CEB",2007,"Central Europe and the Baltics","SPI.D3.9.INDY",0.53
"CEB",2007,"Central Europe and the Baltics","SPI.D3.NA",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.1.POPU",1
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.2.AGRI",0.91
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.3.BIZZ",0
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.4.HOUS",1
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.5.AGSVY",0.85
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.6.LABR",0.85
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.7.HLTH",0.24
"CEB",2007,"Central Europe and the Baltics","SPI.D4.1.8.BZSVY",0.94
"CEB",2007,"Central Europe and the Baltics","SPI.D4.2.3.CRVS",0
"CEB",2007,"Central Europe and the Baltics","SPI.D4.3.GEO.first.admin.level",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.1.DILG",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.1.SNAU",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.10.GSBP",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.2.NABY",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.3.CNIN",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.4.CPIBY",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.5.HOUS",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.6.EMPL",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.7.CGOV",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.8.FINA",1
"CEB",2007,"Central Europe and the Baltics","SPI.D5.2.9.MONY",NA
"CEB",2007,"Central Europe and the Baltics","SPI.D5.5.DIFI",1
"CEB",2007,"Central Europe and the Baltics","SPI.DIM1.5.INDEX",0.39
"CEB",2007,"Central Europe and the Baltics","SPI.DIM2.1.INDEX",1
"CEB",2007,"Central Europe and the Baltics","SPI.DIM2.2.INDEX",NA
"CEB",2007,"Central Europe and the Baltics","SPI.DIM2.4.INDEX",NA
"CEB",2007,"Central Europe and the Baltics","SPI.DIM3.1.INDEX",0.57
"CEB",2007,"Central Europe and the Baltics","SPI.DIM3.2.INDEX",0.4
"CEB",2007,"Central Europe and the Baltics","SPI.DIM3.3.INDEX",0.51
"CEB",2007,"Central Europe and the Baltics","SPI.DIM3.4.INDEX",0.4
"CEB",2007,"Central Europe and the Baltics","SPI.DIM4.1.CEN.INDEX",0.64
"CEB",2007,"Central Europe and the Baltics","SPI.DIM4.1.SVY.INDEX",0.78
"CEB",2007,"Central Europe and the Baltics","SPI.DIM4.2.INDEX",0
"CEB",2007,"Central Europe and the Baltics","SPI.DIM4.3.INDEX",NA
"CEB",2007,"Central Europe and the Baltics","SPI.DIM5.1.INDEX",1
"CEB",2007,"Central Europe and the Baltics","SPI.DIM5.2.INDEX",NA
"CEB",2007,"Central Europe and the Baltics","SPI.DIM5.5.INDEX",1
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX",NA
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX.PIL1",39.09
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX.PIL2",NA
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX.PIL3",47.73
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX.PIL4",NA
"CEB",2007,"Central Europe and the Baltics","SPI.INDEX.PIL5",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D1.5.CHLD.MORT",1
"CEB",2008,"Central Europe and the Baltics","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"CEB",2008,"Central Europe and the Baltics","SPI.D1.5.LFP",0
"CEB",2008,"Central Europe and the Baltics","SPI.D1.5.POV",1
"CEB",2008,"Central Europe and the Baltics","SPI.D1.5.SAFE.MAN.WATER",0
"CEB",2008,"Central Europe and the Baltics","SPI.D2.1.GDDS",1
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Download.options",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Machine.readable",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Metadata.available",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Non.proprietary",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Openness.subscore",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.2.Terms.of.use",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D2.4.NADA",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D3.1.POV",0.59
"CEB",2008,"Central Europe and the Baltics","SPI.D3.10.NEQL",0.48
"CEB",2008,"Central Europe and the Baltics","SPI.D3.11.CITY",0.2
"CEB",2008,"Central Europe and the Baltics","SPI.D3.12.CNSP",0.05
"CEB",2008,"Central Europe and the Baltics","SPI.D3.13.CLMT",0.36
"CEB",2008,"Central Europe and the Baltics","SPI.D3.15.LAND",0.65
"CEB",2008,"Central Europe and the Baltics","SPI.D3.16.INST",0.57
"CEB",2008,"Central Europe and the Baltics","SPI.D3.17.PTNS",0.27
"CEB",2008,"Central Europe and the Baltics","SPI.D3.2.HNGR",0.53
"CEB",2008,"Central Europe and the Baltics","SPI.D3.3.HLTH",0.78
"CEB",2008,"Central Europe and the Baltics","SPI.D3.4.EDUC",0.47
"CEB",2008,"Central Europe and the Baltics","SPI.D3.5.GEND",0.3
"CEB",2008,"Central Europe and the Baltics","SPI.D3.6.WTRS",0.77
"CEB",2008,"Central Europe and the Baltics","SPI.D3.7.ENRG",0.71
"CEB",2008,"Central Europe and the Baltics","SPI.D3.8.WORK",0.46
"CEB",2008,"Central Europe and the Baltics","SPI.D3.9.INDY",0.52
"CEB",2008,"Central Europe and the Baltics","SPI.D3.NA",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.1.POPU",1
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.2.AGRI",0.91
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.3.BIZZ",0
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.4.HOUS",1
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.5.AGSVY",0.85
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.6.LABR",0.88
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.7.HLTH",0.36
"CEB",2008,"Central Europe and the Baltics","SPI.D4.1.8.BZSVY",1
"CEB",2008,"Central Europe and the Baltics","SPI.D4.2.3.CRVS",0
"CEB",2008,"Central Europe and the Baltics","SPI.D4.3.GEO.first.admin.level",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.1.DILG",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.1.SNAU",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.10.GSBP",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.2.NABY",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.3.CNIN",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.4.CPIBY",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.5.HOUS",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.6.EMPL",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.7.CGOV",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.8.FINA",1
"CEB",2008,"Central Europe and the Baltics","SPI.D5.2.9.MONY",NA
"CEB",2008,"Central Europe and the Baltics","SPI.D5.5.DIFI",1
"CEB",2008,"Central Europe and the Baltics","SPI.DIM1.5.INDEX",0.4
"CEB",2008,"Central Europe and the Baltics","SPI.DIM2.1.INDEX",1
"CEB",2008,"Central Europe and the Baltics","SPI.DIM2.2.INDEX",NA
"CEB",2008,"Central Europe and the Baltics","SPI.DIM2.4.INDEX",NA
"CEB",2008,"Central Europe and the Baltics","SPI.DIM3.1.INDEX",0.57
"CEB",2008,"Central Europe and the Baltics","SPI.DIM3.2.INDEX",0.4
"CEB",2008,"Central Europe and the Baltics","SPI.DIM3.3.INDEX",0.51
"CEB",2008,"Central Europe and the Baltics","SPI.DIM3.4.INDEX",0.42
"CEB",2008,"Central Europe and the Baltics","SPI.DIM4.1.CEN.INDEX",0.64
"CEB",2008,"Central Europe and the Baltics","SPI.DIM4.1.SVY.INDEX",0.82
"CEB",2008,"Central Europe and the Baltics","SPI.DIM4.2.INDEX",0
"CEB",2008,"Central Europe and the Baltics","SPI.DIM4.3.INDEX",NA
"CEB",2008,"Central Europe and the Baltics","SPI.DIM5.1.INDEX",1
"CEB",2008,"Central Europe and the Baltics","SPI.DIM5.2.INDEX",NA
"CEB",2008,"Central Europe and the Baltics","SPI.DIM5.5.INDEX",1
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX",NA
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX.PIL1",40
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX.PIL2",NA
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX.PIL3",48.25
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX.PIL4",NA
"CEB",2008,"Central Europe and the Baltics","SPI.INDEX.PIL5",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D1.5.CHLD.MORT",1
"CEB",2009,"Central Europe and the Baltics","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"CEB",2009,"Central Europe and the Baltics","SPI.D1.5.LFP",0
"CEB",2009,"Central Europe and the Baltics","SPI.D1.5.POV",1
"CEB",2009,"Central Europe and the Baltics","SPI.D1.5.SAFE.MAN.WATER",0
"CEB",2009,"Central Europe and the Baltics","SPI.D2.1.GDDS",1
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Download.options",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Machine.readable",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Metadata.available",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Non.proprietary",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Openness.subscore",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.2.Terms.of.use",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D2.4.NADA",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D3.1.POV",0.62
"CEB",2009,"Central Europe and the Baltics","SPI.D3.10.NEQL",0.48
"CEB",2009,"Central Europe and the Baltics","SPI.D3.11.CITY",0.23
"CEB",2009,"Central Europe and the Baltics","SPI.D3.12.CNSP",0.05
"CEB",2009,"Central Europe and the Baltics","SPI.D3.13.CLMT",0.36
"CEB",2009,"Central Europe and the Baltics","SPI.D3.15.LAND",0.65
"CEB",2009,"Central Europe and the Baltics","SPI.D3.16.INST",0.66
"CEB",2009,"Central Europe and the Baltics","SPI.D3.17.PTNS",0.27
"CEB",2009,"Central Europe and the Baltics","SPI.D3.2.HNGR",0.54
"CEB",2009,"Central Europe and the Baltics","SPI.D3.3.HLTH",0.78
"CEB",2009,"Central Europe and the Baltics","SPI.D3.4.EDUC",0.47
"CEB",2009,"Central Europe and the Baltics","SPI.D3.5.GEND",0.29
"CEB",2009,"Central Europe and the Baltics","SPI.D3.6.WTRS",0.77
"CEB",2009,"Central Europe and the Baltics","SPI.D3.7.ENRG",0.71
"CEB",2009,"Central Europe and the Baltics","SPI.D3.8.WORK",0.49
"CEB",2009,"Central Europe and the Baltics","SPI.D3.9.INDY",0.53
"CEB",2009,"Central Europe and the Baltics","SPI.D3.NA",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.1.POPU",1
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.2.AGRI",0.91
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.3.BIZZ",0
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.4.HOUS",1
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.5.AGSVY",0.85
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.6.LABR",0.91
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.7.HLTH",0.45
"CEB",2009,"Central Europe and the Baltics","SPI.D4.1.8.BZSVY",1
"CEB",2009,"Central Europe and the Baltics","SPI.D4.2.3.CRVS",0
"CEB",2009,"Central Europe and the Baltics","SPI.D4.3.GEO.first.admin.level",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.1.DILG",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.1.SNAU",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.10.GSBP",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.2.NABY",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.3.CNIN",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.4.CPIBY",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.5.HOUS",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.6.EMPL",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.7.CGOV",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.8.FINA",1
"CEB",2009,"Central Europe and the Baltics","SPI.D5.2.9.MONY",NA
"CEB",2009,"Central Europe and the Baltics","SPI.D5.5.DIFI",1
"CEB",2009,"Central Europe and the Baltics","SPI.DIM1.5.INDEX",0.4
"CEB",2009,"Central Europe and the Baltics","SPI.DIM2.1.INDEX",1
"CEB",2009,"Central Europe and the Baltics","SPI.DIM2.2.INDEX",NA
"CEB",2009,"Central Europe and the Baltics","SPI.DIM2.4.INDEX",NA
"CEB",2009,"Central Europe and the Baltics","SPI.DIM3.1.INDEX",0.58
"CEB",2009,"Central Europe and the Baltics","SPI.DIM3.2.INDEX",0.41
"CEB",2009,"Central Europe and the Baltics","SPI.DIM3.3.INDEX",0.51
"CEB",2009,"Central Europe and the Baltics","SPI.DIM3.4.INDEX",0.46
"CEB",2009,"Central Europe and the Baltics","SPI.DIM4.1.CEN.INDEX",0.64
"CEB",2009,"Central Europe and the Baltics","SPI.DIM4.1.SVY.INDEX",0.84
"CEB",2009,"Central Europe and the Baltics","SPI.DIM4.2.INDEX",0
"CEB",2009,"Central Europe and the Baltics","SPI.DIM4.3.INDEX",NA
"CEB",2009,"Central Europe and the Baltics","SPI.DIM5.1.INDEX",1
"CEB",2009,"Central Europe and the Baltics","SPI.DIM5.2.INDEX",NA
"CEB",2009,"Central Europe and the Baltics","SPI.DIM5.5.INDEX",1
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX",NA
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX.PIL1",40
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX.PIL2",NA
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX.PIL3",49.34
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX.PIL4",NA
"CEB",2009,"Central Europe and the Baltics","SPI.INDEX.PIL5",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D1.5.CHLD.MORT",1
"CEB",2010,"Central Europe and the Baltics","SPI.D1.5.DT.TDS.DPPF.XP.ZS",0
"CEB",2010,"Central Europe and the Baltics","SPI.D1.5.LFP",1
"CEB",2010,"Central Europe and the Baltics","SPI.D1.5.POV",1
"CEB",2010,"Central Europe and the Baltics","SPI.D1.5.SAFE.MAN.WATER",0
"CEB",2010,"Central Europe and the Baltics","SPI.D2.1.GDDS",1
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Download.options",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Machine.readable",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Metadata.available",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Non.proprietary",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Openness.subscore",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.2.Terms.of.use",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D2.4.NADA",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D3.1.POV",0.64
"CEB",2010,"Central Europe and the Baltics","SPI.D3.10.NEQL",0.52
"CEB",2010,"Central Europe and the Baltics","SPI.D3.11.CITY",0.23
"CEB",2010,"Central Europe and the Baltics","SPI.D3.12.CNSP",0.33
"CEB",2010,"Central Europe and the Baltics","SPI.D3.13.CLMT",0.36
"CEB",2010,"Central Europe and the Baltics","SPI.D3.15.LAND",0.72
"CEB",2010,"Central Europe and the Baltics","SPI.D3.16.INST",0.61
"CEB",2010,"Central Europe and the Baltics","SPI.D3.17.PTNS",0.24
"CEB",2010,"Central Europe and the Baltics","SPI.D3.2.HNGR",0.55
"CEB",2010,"Central Europe and the Baltics","SPI.D3.3.HLTH",0.77
"CEB",2010,"Central Europe and the Baltics","SPI.D3.4.EDUC",0.44
"CEB",2010,"Central Europe and the Baltics","SPI.D3.5.GEND",0.32
"CEB",2010,"Central Europe and the Baltics","SPI.D3.6.WTRS",0.62
"CEB",2010,"Central Europe and the Baltics","SPI.D3.7.ENRG",0.71
"CEB",2010,"Central Europe and the Baltics","SPI.D3.8.WORK",0.46
"CEB",2010,"Central Europe and the Baltics","SPI.D3.9.INDY",0.52
"CEB",2010,"Central Europe and the Baltics","SPI.D3.NA",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.1.POPU",1
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.2.AGRI",1
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.3.BIZZ",0
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.4.HOUS",1
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.5.AGSVY",0.88
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.6.LABR",0.91
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.7.HLTH",0.42
"CEB",2010,"Central Europe and the Baltics","SPI.D4.1.8.BZSVY",1
"CEB",2010,"Central Europe and the Baltics","SPI.D4.2.3.CRVS",0
"CEB",2010,"Central Europe and the Baltics","SPI.D4.3.GEO.first.admin.level",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D5.1.DILG",1
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.1.SNAU",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.10.GSBP",1
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.2.NABY",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.3.CNIN",1
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.4.CPIBY",NA
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.5.HOUS",1
"CEB",2010,"Central Europe and the Baltics","SPI.D5.2.6.EMPL",1
